play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score
1480,17,2024-12-30T21:11:14.414-06:00,2024-12-30T23:35:14.414-06:00,MOBILE,ABORTED,2760
1481,423,2024-12-07T18:16:01.353-06:00,2024-12-07T18:59:01.353-06:00,BROWSER,TIMEOUT,543
1482,172,2024-12-29T18:02:26.456-06:00,2024-12-29T23:31:26.456-06:00,MOBILE,TIMEOUT,788
1483,305,2024-12-30T16:53:08.246-06:00,2024-12-30T23:57:08.246-06:00,MOBILE,COMPLETED,2998
1484,399,2024-12-17T01:50:41.305-06:00,2024-12-17T11:37:41.305-06:00,MOBILE,ABORTED,1297
1485,153,2024-11-28T09:51:55.367-06:00,2024-11-28T13:45:55.367-06:00,BROWSER,COMPLETED,1142
1486,76,2024-12-17T07:39:45.724-06:00,2024-12-17T09:32:45.724-06:00,BROWSER,ABORTED,1949
1487,260,2024-07-27T21:34:29.940-06:00,2024-07-28T06:01:29.940-06:00,BROWSER,ABORTED,4949
1488,255,2024-11-11T10:46:40.520-06:00,2024-11-11T16:42:40.520-06:00,MOBILE,TIMEOUT,3855
1489,106,2024-11-29T16:41:03.390-06:00,2024-11-29T21:18:03.390-06:00,BROWSER,ABORTED,502
1490,488,2024-08-08T00:34:49.977-06:00,2024-08-08T02:45:49.977-06:00,BROWSER,ABORTED,1602
1491,359,2024-12-24T18:42:14.976-06:00,2024-12-25T01:52:14.976-06:00,BROWSER,COMPLETED,4334
1492,393,2024-12-08T17:10:45.049-06:00,2024-12-09T01:19:45.049-06:00,BROWSER,COMPLETED,800
1493,481,2024-12-02T02:39:57.514-06:00,2024-12-02T11:52:57.514-06:00,MOBILE,ABORTED,1389
1494,129,2024-12-10T06:34:04.854-06:00,2024-12-10T10:18:04.854-06:00,BROWSER,COMPLETED,4331
1495,63,2024-12-21T17:21:32.291-06:00,2024-12-21T17:32:32.291-06:00,MOBILE,ABORTED,4160
1496,319,2024-12-29T13:45:47.396-06:00,2024-12-29T22:32:47.396-06:00,BROWSER,COMPLETED,4003
1497,243,2024-12-13T23:34:02.770-06:00,2024-12-14T06:21:02.770-06:00,BROWSER,TIMEOUT,2025
1498,219,2024-11-25T04:30:16.835-06:00,2024-11-25T12:48:16.835-06:00,BROWSER,COMPLETED,2466
1499,138,2024-09-25T15:20:35.227-06:00,2024-09-26T00:30:35.227-06:00,MOBILE,COMPLETED,4153
1500,399,2024-12-29T23:43:27.572-06:00,2024-12-30T02:37:27.572-06:00,BROWSER,TIMEOUT,3047
1502,102,2024-08-16T23:38:00.267-06:00,2024-08-17T00:41:00.267-06:00,MOBILE,ABORTED,2142
1503,395,2024-10-27T11:54:05.864-06:00,2024-10-27T16:49:05.864-06:00,MOBILE,ABORTED,4028
1505,88,2024-12-30T00:25:52.183-06:00,2024-12-30T04:41:52.183-06:00,MOBILE,ABORTED,2049
1506,122,2024-07-02T19:27:15.891-06:00,2024-07-03T00:50:15.891-06:00,MOBILE,TIMEOUT,2632
1507,469,2024-11-01T18:41:54.394-06:00,2024-11-02T03:37:54.394-06:00,BROWSER,COMPLETED,3748
1508,186,2024-12-30T10:04:35.652-06:00,2024-12-30T13:12:35.652-06:00,BROWSER,ABORTED,584
1509,323,2024-12-15T18:46:26.393-06:00,2024-12-16T02:41:26.393-06:00,BROWSER,TIMEOUT,4655
1510,56,2024-12-24T23:32:48.811-06:00,2024-12-25T08:45:48.811-06:00,BROWSER,TIMEOUT,1995
1511,450,2024-12-23T16:18:08.958-06:00,2024-12-23T20:56:08.958-06:00,BROWSER,TIMEOUT,2771
1512,127,2024-12-28T21:29:24.251-06:00,2024-12-28T22:48:24.251-06:00,BROWSER,TIMEOUT,4218
1513,128,2024-12-28T09:58:54.639-06:00,2024-12-28T14:55:54.639-06:00,MOBILE,ABORTED,386
1514,416,2024-11-27T10:26:40.518-06:00,2024-11-27T13:05:40.518-06:00,MOBILE,COMPLETED,1746
1516,406,2024-11-04T10:55:04.174-06:00,2024-11-04T11:17:04.174-06:00,MOBILE,TIMEOUT,4972
1517,338,2024-08-22T22:03:19.327-06:00,2024-08-22T23:14:19.327-06:00,BROWSER,ABORTED,4390
1518,435,2024-02-06T04:02:52.901-06:00,2024-02-06T11:55:52.901-06:00,MOBILE,TIMEOUT,1889
1519,254,2024-12-25T08:46:12.658-06:00,2024-12-25T14:12:12.658-06:00,MOBILE,ABORTED,306
1520,323,2024-12-28T07:51:56.784-06:00,2024-12-28T10:39:56.784-06:00,BROWSER,TIMEOUT,4905
1521,138,2024-12-18T07:52:16.228-06:00,2024-12-18T09:27:16.228-06:00,MOBILE,TIMEOUT,3744
1522,306,2024-12-22T08:21:44.407-06:00,2024-12-22T16:23:44.407-06:00,BROWSER,ABORTED,2594
1523,51,2024-12-03T02:52:05.660-06:00,2024-12-03T11:48:05.660-06:00,MOBILE,TIMEOUT,747
1524,50,2024-12-28T10:14:10.199-06:00,2024-12-28T11:38:10.199-06:00,BROWSER,TIMEOUT,4890
1525,399,2024-12-30T07:57:20.327-06:00,2024-12-30T15:06:20.327-06:00,BROWSER,TIMEOUT,461
1526,379,2024-10-19T03:19:47.205-06:00,2024-10-19T08:45:47.205-06:00,MOBILE,COMPLETED,2232
1528,283,2024-10-16T02:12:25.190-06:00,2024-10-16T05:33:25.190-06:00,BROWSER,TIMEOUT,182
1529,249,2024-11-18T11:04:48.181-06:00,2024-11-18T20:36:48.181-06:00,BROWSER,TIMEOUT,3397
1530,83,2024-12-28T06:24:00.275-06:00,2024-12-28T13:23:00.275-06:00,MOBILE,TIMEOUT,1740
1531,363,2024-10-10T16:16:47.852-06:00,2024-10-11T02:12:47.852-06:00,MOBILE,ABORTED,2034
1532,473,2024-12-27T03:29:22.972-06:00,2024-12-27T05:42:22.972-06:00,BROWSER,ABORTED,4776
1533,468,2024-12-23T09:55:32.697-06:00,2024-12-23T17:40:32.697-06:00,MOBILE,ABORTED,3433
1534,348,2024-12-03T11:02:37.027-06:00,2024-12-03T18:07:37.027-06:00,BROWSER,COMPLETED,4165
1535,15,2024-07-15T16:33:39.666-06:00,2024-07-15T22:57:39.666-06:00,MOBILE,ABORTED,2546
1537,412,2024-12-01T21:42:41.177-06:00,2024-12-02T00:46:41.177-06:00,BROWSER,COMPLETED,2516
1538,102,2024-09-08T20:07:57.671-06:00,2024-09-09T03:48:57.671-06:00,MOBILE,TIMEOUT,1853
1539,181,2024-12-22T01:27:44.940-06:00,2024-12-22T09:27:44.940-06:00,BROWSER,ABORTED,3315
1540,73,2024-12-02T10:15:50.822-06:00,2024-12-02T11:36:50.822-06:00,MOBILE,COMPLETED,566
1541,196,2024-12-30T13:28:54.422-06:00,2024-12-30T14:37:54.422-06:00,MOBILE,TIMEOUT,1943
1543,359,2024-12-29T05:12:44.212-06:00,2024-12-29T05:38:44.212-06:00,BROWSER,TIMEOUT,4395
1544,397,2024-12-07T05:48:16.386-06:00,2024-12-07T09:18:16.386-06:00,MOBILE,TIMEOUT,199
1545,183,2024-12-30T10:19:23.191-06:00,2024-12-30T12:57:23.191-06:00,BROWSER,COMPLETED,1901
1546,115,2024-12-24T08:47:19.344-06:00,2024-12-24T11:58:19.344-06:00,BROWSER,COMPLETED,4619
1547,397,2024-12-24T02:06:18.738-06:00,2024-12-24T05:33:18.738-06:00,BROWSER,ABORTED,1807
1548,93,2024-06-29T15:42:13.872-06:00,2024-06-29T17:09:13.872-06:00,BROWSER,ABORTED,3988
1549,451,2024-11-03T07:52:48.022-06:00,2024-11-03T09:56:48.022-06:00,BROWSER,COMPLETED,1631
1551,378,2024-11-04T04:50:48.379-06:00,2024-11-04T12:21:48.379-06:00,BROWSER,TIMEOUT,2197
1553,263,2024-09-21T10:38:48.538-06:00,2024-09-21T19:40:48.538-06:00,BROWSER,TIMEOUT,1506
1554,437,2024-12-19T00:25:05.396-06:00,2024-12-19T08:54:05.396-06:00,BROWSER,COMPLETED,442
1555,188,2024-10-17T07:33:48.872-06:00,2024-10-17T08:52:48.872-06:00,MOBILE,COMPLETED,1767
1556,432,2024-12-27T19:45:09.982-06:00,2024-12-28T05:45:09.982-06:00,MOBILE,TIMEOUT,3563
1557,429,2024-12-08T00:49:58.641-06:00,2024-12-08T01:17:58.641-06:00,MOBILE,TIMEOUT,4589
1558,34,2024-12-26T17:06:33.659-06:00,2024-12-27T00:37:33.659-06:00,BROWSER,COMPLETED,123
1559,455,2024-11-20T20:49:29.639-06:00,2024-11-21T03:30:29.639-06:00,MOBILE,TIMEOUT,603
1560,458,2024-11-23T04:03:34.315-06:00,2024-11-23T08:32:34.315-06:00,MOBILE,TIMEOUT,1047
1561,267,2024-11-27T21:05:23.560-06:00,2024-11-27T23:03:23.560-06:00,MOBILE,TIMEOUT,1118
1562,225,2024-12-23T18:42:34.078-06:00,2024-12-23T19:29:34.078-06:00,BROWSER,COMPLETED,1955
1563,421,2024-12-22T22:43:22.069-06:00,2024-12-23T02:54:22.069-06:00,BROWSER,ABORTED,4540
1564,479,2024-09-05T15:30:37.749-06:00,2024-09-05T15:55:37.749-06:00,MOBILE,COMPLETED,549
1565,208,2024-12-17T09:25:43.818-06:00,2024-12-17T13:30:43.818-06:00,BROWSER,TIMEOUT,3801
1568,371,2024-12-19T01:57:49.583-06:00,2024-12-19T04:06:49.583-06:00,MOBILE,COMPLETED,497
1569,314,2024-10-09T22:54:23.986-06:00,2024-10-10T01:40:23.986-06:00,MOBILE,COMPLETED,4880
1570,382,2024-12-28T07:14:59.349-06:00,2024-12-28T12:08:59.349-06:00,MOBILE,COMPLETED,630
1571,176,2024-12-28T02:16:36.016-06:00,2024-12-28T07:11:36.016-06:00,BROWSER,TIMEOUT,4907
1572,113,2024-09-13T12:02:42.642-06:00,2024-09-13T20:46:42.642-06:00,MOBILE,TIMEOUT,4524
1573,296,2024-12-28T11:48:33.588-06:00,2024-12-28T19:27:33.588-06:00,MOBILE,ABORTED,4813
1574,369,2024-12-23T08:54:46.124-06:00,2024-12-23T09:41:46.124-06:00,BROWSER,COMPLETED,2177
1575,257,2024-06-30T20:11:34.362-06:00,2024-07-01T02:54:34.362-06:00,MOBILE,ABORTED,302
1577,440,2024-08-18T00:12:41.427-06:00,2024-08-18T08:10:41.427-06:00,BROWSER,TIMEOUT,1524
1578,329,2024-12-30T17:08:52.731-06:00,2024-12-30T17:53:52.731-06:00,BROWSER,TIMEOUT,698
1579,373,2024-10-12T05:03:10.487-06:00,2024-10-12T05:25:10.487-06:00,MOBILE,COMPLETED,2693
1580,35,2024-11-07T04:20:05.359-06:00,2024-11-07T10:00:05.359-06:00,BROWSER,ABORTED,1479
1581,30,2024-02-14T13:21:27.027-06:00,2024-02-14T16:20:27.027-06:00,MOBILE,TIMEOUT,4430
1582,129,2024-12-26T19:42:04.603-06:00,2024-12-26T19:53:04.603-06:00,BROWSER,ABORTED,324
1583,128,2024-12-30T13:35:20.819-06:00,2024-12-30T15:20:20.819-06:00,MOBILE,COMPLETED,4227
1584,332,2024-10-18T05:15:10.858-06:00,2024-10-18T09:39:10.858-06:00,BROWSER,TIMEOUT,2906
1585,166,2024-12-13T21:18:52.399-06:00,2024-12-13T22:14:52.399-06:00,BROWSER,COMPLETED,665
1586,352,2024-12-24T23:28:36.732-06:00,2024-12-25T08:40:36.732-06:00,BROWSER,ABORTED,4762
1588,203,2024-11-09T17:29:49.306-06:00,2024-11-10T01:37:49.306-06:00,MOBILE,TIMEOUT,1236
1589,415,2024-12-01T04:16:41.635-06:00,2024-12-01T12:16:41.635-06:00,MOBILE,ABORTED,2213
1590,52,2024-07-14T05:29:18.792-06:00,2024-07-14T12:48:18.792-06:00,BROWSER,TIMEOUT,3729
1592,173,2024-12-30T20:04:54.337-06:00,2024-12-30T20:09:54.337-06:00,MOBILE,COMPLETED,1608
1593,317,2024-03-30T01:58:21.705-06:00,2024-03-30T11:13:21.705-06:00,BROWSER,ABORTED,2459
1594,152,2024-09-19T20:47:28.770-06:00,2024-09-20T04:34:28.770-06:00,MOBILE,COMPLETED,1414
1595,331,2024-12-20T18:32:40.883-06:00,2024-12-21T03:31:40.883-06:00,MOBILE,ABORTED,2528
1596,445,2024-12-29T21:48:40.185-06:00,2024-12-30T01:37:40.185-06:00,BROWSER,ABORTED,871
1598,230,2024-06-29T07:33:56.994-06:00,2024-06-29T10:52:56.994-06:00,BROWSER,TIMEOUT,4858
1599,311,2024-12-30T16:38:58.090-06:00,2024-12-30T21:13:58.090-06:00,BROWSER,COMPLETED,221
1600,135,2024-12-26T11:14:02.147-06:00,2024-12-26T18:01:02.147-06:00,MOBILE,COMPLETED,1439
1601,259,2024-12-25T14:21:02.401-06:00,2024-12-25T23:26:02.401-06:00,BROWSER,COMPLETED,2211
1602,474,2024-12-14T17:07:35.664-06:00,2024-12-15T01:17:35.664-06:00,BROWSER,ABORTED,843
1603,239,2024-12-07T18:04:54.212-06:00,2024-12-08T02:44:54.212-06:00,BROWSER,TIMEOUT,184
1604,239,2024-12-24T19:28:15.900-06:00,2024-12-25T01:44:15.900-06:00,MOBILE,TIMEOUT,4705
1605,58,2024-12-30T10:12:33.139-06:00,2024-12-30T12:56:33.139-06:00,BROWSER,COMPLETED,1118
1606,333,2024-12-30T08:34:22.458-06:00,2024-12-30T12:59:22.458-06:00,BROWSER,ABORTED,233
1607,39,2024-10-03T20:24:33.237-06:00,2024-10-03T23:03:33.237-06:00,MOBILE,ABORTED,3066
1608,466,2024-12-30T00:09:53.916-06:00,2024-12-30T03:34:53.916-06:00,BROWSER,TIMEOUT,1256
1609,5,2024-12-30T20:17:07.118-06:00,2024-12-30T23:14:07.118-06:00,MOBILE,COMPLETED,2168
1610,271,2024-11-22T11:19:02.065-06:00,2024-11-22T20:20:02.065-06:00,MOBILE,COMPLETED,576
1611,200,2024-12-27T01:45:14.558-06:00,2024-12-27T04:06:14.558-06:00,MOBILE,TIMEOUT,1474
1612,392,2024-11-13T23:14:03.638-06:00,2024-11-14T04:57:03.638-06:00,BROWSER,COMPLETED,4618
1613,267,2024-12-22T21:12:09.807-06:00,2024-12-22T22:30:09.807-06:00,BROWSER,ABORTED,1844
1614,363,2024-12-15T16:24:44.072-06:00,2024-12-15T20:45:44.072-06:00,BROWSER,TIMEOUT,3836
1615,197,2024-10-06T12:42:39.307-06:00,2024-10-06T14:50:39.307-06:00,MOBILE,ABORTED,1201
1616,181,2024-12-24T11:45:51.088-06:00,2024-12-24T21:17:51.088-06:00,BROWSER,COMPLETED,576
1617,46,2024-12-30T15:12:21.457-06:00,2024-12-30T18:14:21.457-06:00,MOBILE,COMPLETED,2884
1618,290,2024-12-30T14:43:54.987-06:00,2024-12-30T20:29:54.987-06:00,BROWSER,ABORTED,3064
1619,426,2024-12-05T12:25:24.926-06:00,2024-12-05T17:25:24.926-06:00,BROWSER,TIMEOUT,3175
1620,321,2024-12-30T20:38:28.377-06:00,2024-12-30T21:26:28.377-06:00,MOBILE,TIMEOUT,2793
1621,405,2024-12-17T14:35:10.908-06:00,2024-12-17T16:32:10.908-06:00,BROWSER,ABORTED,2881
1622,64,2024-12-30T19:56:01.166-06:00,2024-12-30T20:53:01.166-06:00,MOBILE,TIMEOUT,1100
1623,251,2024-12-04T02:19:15.994-06:00,2024-12-04T04:04:15.994-06:00,BROWSER,TIMEOUT,4099
1625,392,2024-12-26T07:30:10.605-06:00,2024-12-26T10:58:10.605-06:00,BROWSER,ABORTED,4459
1626,349,2024-12-30T18:17:56.056-06:00,2024-12-30T22:20:56.056-06:00,BROWSER,COMPLETED,1163
1627,307,2024-12-27T19:37:57.333-06:00,2024-12-28T03:47:57.333-06:00,MOBILE,ABORTED,2609
1628,1,2024-08-11T20:08:35.250-06:00,2024-08-12T02:36:35.250-06:00,MOBILE,TIMEOUT,4584
1629,32,2024-12-28T22:09:42.100-06:00,2024-12-29T03:59:42.100-06:00,MOBILE,ABORTED,4009
1630,174,2024-12-29T19:01:48.132-06:00,2024-12-30T03:09:48.132-06:00,BROWSER,COMPLETED,950
1631,214,2024-12-25T05:06:34.345-06:00,2024-12-25T12:42:34.345-06:00,MOBILE,ABORTED,2095
1632,139,2024-11-23T20:33:21.287-06:00,2024-11-24T02:46:21.287-06:00,MOBILE,TIMEOUT,561
1634,26,2024-07-07T21:07:21.498-06:00,2024-07-08T03:14:21.498-06:00,MOBILE,ABORTED,4118
1635,344,2024-12-18T06:07:35.238-06:00,2024-12-18T11:55:35.238-06:00,MOBILE,TIMEOUT,1452
1636,424,2024-12-08T03:03:01.925-06:00,2024-12-08T11:30:01.925-06:00,BROWSER,COMPLETED,4366
1637,96,2024-06-25T05:12:55.582-06:00,2024-06-25T12:07:55.582-06:00,MOBILE,TIMEOUT,2442
1638,15,2024-11-19T22:15:30.503-06:00,2024-11-20T03:42:30.503-06:00,BROWSER,TIMEOUT,3878
1639,245,2024-12-29T11:00:53.290-06:00,2024-12-29T19:36:53.290-06:00,MOBILE,COMPLETED,784
1640,213,2024-12-29T00:49:36.992-06:00,2024-12-29T04:41:36.992-06:00,MOBILE,COMPLETED,964
1641,378,2024-12-09T20:06:41.024-06:00,2024-12-10T03:10:41.024-06:00,MOBILE,COMPLETED,3287
1642,172,2024-12-30T07:54:15.954-06:00,2024-12-30T08:38:15.954-06:00,BROWSER,COMPLETED,3648
1643,377,2024-12-30T16:48:29.553-06:00,2024-12-30T17:05:29.553-06:00,BROWSER,TIMEOUT,3885
1644,338,2024-10-15T22:02:13.108-06:00,2024-10-16T05:20:13.108-06:00,MOBILE,COMPLETED,2462
1645,148,2024-08-12T09:27:14.424-06:00,2024-08-12T15:41:14.424-06:00,BROWSER,ABORTED,3237
1646,280,2024-10-08T08:08:40.934-06:00,2024-10-08T17:39:40.934-06:00,BROWSER,COMPLETED,1486
1647,355,2024-12-26T12:11:14.929-06:00,2024-12-26T13:02:14.929-06:00,MOBILE,TIMEOUT,3666
1648,447,2024-12-20T16:28:08.517-06:00,2024-12-20T17:28:08.517-06:00,BROWSER,ABORTED,1374
1649,300,2024-12-16T01:59:10.464-06:00,2024-12-16T06:44:10.464-06:00,BROWSER,COMPLETED,432
1650,190,2024-12-10T19:04:17.370-06:00,2024-12-10T20:32:17.370-06:00,BROWSER,COMPLETED,1720
1652,165,2024-10-12T13:43:09.727-06:00,2024-10-12T17:15:09.727-06:00,BROWSER,COMPLETED,1018
1653,164,2024-12-24T12:52:15.679-06:00,2024-12-24T18:07:15.679-06:00,MOBILE,ABORTED,2621
1654,200,2024-12-27T05:15:49.990-06:00,2024-12-27T12:30:49.990-06:00,BROWSER,ABORTED,1169
1655,232,2024-12-28T00:09:55.905-06:00,2024-12-28T07:06:55.905-06:00,MOBILE,COMPLETED,3844
1656,34,2024-12-27T10:02:48.851-06:00,2024-12-27T12:34:48.851-06:00,MOBILE,COMPLETED,3991
1657,287,2024-12-29T23:48:58.750-06:00,2024-12-30T08:19:58.750-06:00,BROWSER,ABORTED,503
1659,322,2024-06-18T20:30:16.431-06:00,2024-06-18T23:00:16.431-06:00,BROWSER,ABORTED,4144
1660,259,2024-12-30T11:50:56.995-06:00,2024-12-30T17:29:56.995-06:00,BROWSER,TIMEOUT,4010
1661,230,2024-08-21T16:24:42.243-06:00,2024-08-21T19:30:42.243-06:00,BROWSER,ABORTED,3449
1662,42,2024-10-08T02:13:06.445-06:00,2024-10-08T09:54:06.445-06:00,MOBILE,TIMEOUT,314
1663,253,2024-12-30T09:39:15.151-06:00,2024-12-30T11:59:15.151-06:00,MOBILE,TIMEOUT,4611
1664,318,2024-08-14T10:36:41.805-06:00,2024-08-14T11:05:41.805-06:00,MOBILE,ABORTED,4324
1666,16,2024-12-04T03:17:05.985-06:00,2024-12-04T11:52:05.985-06:00,BROWSER,ABORTED,3456
1668,185,2024-11-16T13:28:10.477-06:00,2024-11-16T20:13:10.477-06:00,MOBILE,ABORTED,4128
1669,143,2024-12-22T03:05:48.346-06:00,2024-12-22T05:42:48.346-06:00,BROWSER,ABORTED,4219
1670,157,2024-05-23T17:34:19.873-06:00,2024-05-23T22:53:19.873-06:00,BROWSER,TIMEOUT,2950
1671,89,2024-12-26T13:12:21.002-06:00,2024-12-26T14:10:21.002-06:00,BROWSER,TIMEOUT,657
1673,225,2024-12-30T01:50:01.504-06:00,2024-12-30T07:43:01.504-06:00,BROWSER,COMPLETED,4650
1674,133,2024-12-12T01:00:26.068-06:00,2024-12-12T03:23:26.068-06:00,MOBILE,ABORTED,4229
1675,446,2024-12-30T12:02:34.494-06:00,2024-12-30T18:34:34.494-06:00,BROWSER,TIMEOUT,3058
1677,43,2024-12-29T09:10:55.756-06:00,2024-12-29T16:29:55.756-06:00,MOBILE,TIMEOUT,3217
1678,148,2024-12-18T16:38:09.443-06:00,2024-12-18T20:09:09.443-06:00,MOBILE,ABORTED,2968
1679,7,2024-11-15T09:33:12.861-06:00,2024-11-15T09:48:12.861-06:00,MOBILE,ABORTED,1475
1681,126,2024-12-30T11:32:27.296-06:00,2024-12-30T18:43:27.296-06:00,MOBILE,COMPLETED,3749
1682,146,2024-12-25T12:31:17.424-06:00,2024-12-25T13:54:17.424-06:00,BROWSER,TIMEOUT,1200
1683,315,2024-12-10T21:41:21.818-06:00,2024-12-11T04:38:21.818-06:00,MOBILE,ABORTED,4180
1685,53,2024-11-11T18:45:20.140-06:00,2024-11-11T21:54:20.140-06:00,MOBILE,COMPLETED,826
1686,185,2024-12-11T16:41:09.028-06:00,2024-12-11T23:18:09.028-06:00,BROWSER,TIMEOUT,1686
1687,354,2024-12-23T06:30:26.967-06:00,2024-12-23T12:32:26.967-06:00,MOBILE,ABORTED,4267
1688,397,2024-12-28T23:05:23.590-06:00,2024-12-29T05:54:23.590-06:00,MOBILE,ABORTED,431
1689,89,2024-12-28T00:00:11.943-06:00,2024-12-28T03:03:11.943-06:00,BROWSER,TIMEOUT,157
1691,262,2024-12-30T22:06:37.174-06:00,2024-12-30T23:26:37.174-06:00,MOBILE,TIMEOUT,2000
1692,146,2024-12-27T16:36:53.623-06:00,2024-12-28T01:27:53.623-06:00,BROWSER,COMPLETED,116
1693,96,2024-09-12T16:20:35.019-06:00,2024-09-13T01:17:35.019-06:00,MOBILE,COMPLETED,2096
1694,47,2024-12-02T16:33:41.823-06:00,2024-12-03T01:20:41.823-06:00,BROWSER,COMPLETED,4642
1695,472,2024-12-26T12:23:04.469-06:00,2024-12-26T15:22:04.469-06:00,BROWSER,COMPLETED,1308
1696,63,2024-12-26T06:45:45.728-06:00,2024-12-26T09:38:45.728-06:00,MOBILE,TIMEOUT,4462
1697,358,2024-11-23T07:42:22.125-06:00,2024-11-23T17:12:22.125-06:00,MOBILE,ABORTED,1615
1698,203,2024-11-30T05:14:43.474-06:00,2024-11-30T08:26:43.474-06:00,BROWSER,TIMEOUT,3307
1699,101,2024-12-03T07:22:31.331-06:00,2024-12-03T08:20:31.331-06:00,MOBILE,COMPLETED,4673
1700,140,2024-12-29T16:29:58.273-06:00,2024-12-30T01:50:58.273-06:00,MOBILE,TIMEOUT,1182
1701,27,2024-06-22T12:51:03.949-06:00,2024-06-22T15:45:03.949-06:00,BROWSER,COMPLETED,4870
1703,462,2024-12-06T15:09:04.353-06:00,2024-12-06T17:03:04.353-06:00,BROWSER,COMPLETED,2185
1704,429,2024-12-29T14:46:13.588-06:00,2024-12-29T19:33:13.588-06:00,MOBILE,TIMEOUT,1283
1706,319,2024-12-30T20:12:31.515-06:00,2024-12-30T20:53:31.515-06:00,MOBILE,TIMEOUT,4056
1707,450,2024-12-24T06:58:24.001-06:00,2024-12-24T16:27:24.001-06:00,MOBILE,ABORTED,1657
1708,345,2024-12-10T14:51:51.175-06:00,2024-12-10T19:46:51.175-06:00,BROWSER,COMPLETED,4130
1709,12,2024-12-29T13:49:02.350-06:00,2024-12-29T19:14:02.350-06:00,BROWSER,COMPLETED,261
1710,20,2024-12-07T11:42:54.738-06:00,2024-12-07T15:32:54.738-06:00,BROWSER,ABORTED,701
1711,201,2024-12-28T12:17:36.374-06:00,2024-12-28T20:47:36.374-06:00,BROWSER,ABORTED,4722
1712,12,2024-12-30T03:48:11.973-06:00,2024-12-30T12:33:11.973-06:00,BROWSER,ABORTED,561
1713,243,2024-12-16T15:25:39.268-06:00,2024-12-16T17:00:39.268-06:00,MOBILE,ABORTED,2917
1714,14,2024-03-08T11:12:27.757-06:00,2024-03-08T20:07:27.757-06:00,MOBILE,COMPLETED,2157
1715,413,2024-12-21T15:10:59.536-06:00,2024-12-21T21:28:59.536-06:00,BROWSER,ABORTED,3821
1717,272,2024-04-29T01:55:22.507-06:00,2024-04-29T05:22:22.507-06:00,BROWSER,ABORTED,4841
1718,126,2024-12-30T21:14:32.734-06:00,2024-12-30T23:03:32.734-06:00,BROWSER,TIMEOUT,908
1719,96,2024-10-02T08:31:04.143-06:00,2024-10-02T16:43:04.143-06:00,BROWSER,TIMEOUT,1261
1721,174,2024-12-30T11:40:59.243-06:00,2024-12-30T19:45:59.243-06:00,MOBILE,TIMEOUT,2171
1722,482,2024-11-07T02:50:59.301-06:00,2024-11-07T03:24:59.301-06:00,MOBILE,TIMEOUT,533
1723,324,2024-12-06T19:32:24.053-06:00,2024-12-06T20:24:24.053-06:00,MOBILE,COMPLETED,3231
1724,77,2024-11-23T17:09:52.296-06:00,2024-11-24T02:21:52.296-06:00,BROWSER,TIMEOUT,3626
1725,122,2024-07-26T23:33:39.229-06:00,2024-07-27T08:37:39.229-06:00,BROWSER,TIMEOUT,2782
1726,386,2024-12-25T20:53:59.427-06:00,2024-12-26T04:25:59.427-06:00,BROWSER,TIMEOUT,283
1727,6,2024-12-28T00:48:51.308-06:00,2024-12-28T03:15:51.308-06:00,BROWSER,ABORTED,1475
1728,44,2024-11-11T10:15:07.186-06:00,2024-11-11T12:47:07.186-06:00,MOBILE,COMPLETED,4434
1729,135,2024-12-30T17:26:33.515-06:00,2024-12-30T23:28:33.515-06:00,BROWSER,ABORTED,3033
1730,448,2024-11-27T23:05:16.927-06:00,2024-11-28T08:02:16.927-06:00,BROWSER,ABORTED,3132
1731,170,2024-12-30T17:41:49.963-06:00,2024-12-30T21:51:49.963-06:00,BROWSER,TIMEOUT,4785
1734,353,2024-05-23T19:56:32.016-06:00,2024-05-23T22:20:32.016-06:00,BROWSER,TIMEOUT,1136
1735,325,2024-10-13T21:20:27.720-06:00,2024-10-13T22:02:27.720-06:00,BROWSER,COMPLETED,4226
1737,335,2024-12-26T18:07:18.212-06:00,2024-12-26T18:52:18.212-06:00,MOBILE,COMPLETED,2474
1738,139,2024-12-09T05:31:23.336-06:00,2024-12-09T09:47:23.336-06:00,BROWSER,COMPLETED,2474
1739,423,2024-12-17T10:57:59.241-06:00,2024-12-17T19:24:59.241-06:00,MOBILE,ABORTED,2691
1740,382,2024-12-30T02:41:02.532-06:00,2024-12-30T12:41:02.532-06:00,BROWSER,COMPLETED,4173
1741,91,2024-12-30T15:43:09.460-06:00,2024-12-30T16:51:09.460-06:00,MOBILE,COMPLETED,1091
1743,214,2024-12-29T21:59:09.078-06:00,2024-12-29T22:18:09.078-06:00,MOBILE,ABORTED,3961
1744,298,2024-12-29T08:57:34.918-06:00,2024-12-29T17:47:34.918-06:00,MOBILE,TIMEOUT,4190
1745,127,2024-12-30T15:49:14.209-06:00,2024-12-30T19:36:14.209-06:00,BROWSER,ABORTED,514
1746,331,2024-12-24T22:25:07.764-06:00,2024-12-25T07:45:07.764-06:00,MOBILE,TIMEOUT,1407
1747,130,2024-12-20T03:42:42.363-06:00,2024-12-20T10:31:42.363-06:00,BROWSER,COMPLETED,430
1748,192,2024-10-07T03:46:20.665-06:00,2024-10-07T10:19:20.665-06:00,BROWSER,TIMEOUT,771
1749,352,2024-12-29T01:23:35.076-06:00,2024-12-29T03:44:35.076-06:00,MOBILE,ABORTED,1605
